Policy 1,Policy 2,P1 => P2,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource),P2 => P1,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource)
/samples/s3/exp_single/s3_allow_all_except_delete/initial.json,/samples/mutations/s3/exp_single/s3_allow_all_except_delete/initial/3_1.json,SAT,1155.57,2026819514568683537692922435130337751561023693477454626023231970267753980530815628196560531988415603455585584828955848835937077771444358179370820745587380690246750085117152015202257223884032,50.749,1,29,69890328088575294403204221901046129364173230809567400897352826560957033811407435455053811447876400119158123614791580994342657854187736488943821405020254506560232761555763862593181283582208,SAT,2204.52,4442553804447357074981032305560375657649769845705810957386718235499918394527755712399888793513815523161268811764060425356275841324879900971094977432538648817208083609209511325840126082523755285200452029726,113.803,1,46,4442553804447357074981032305560375657649769845705810957386718235499487869463480128619384535491932272472099092733603939009611612324410364245628547674456916309444518302975941392465845271851026287197058879057
/samples/s3/exp_single/s3_allow_all_except_delete/initial.json,/samples/mutations/s3/exp_single/s3_allow_all_except_delete/initial/1_0.json,UNSAT,1175.19,,,,,,UNSAT,1280.45,,,,,
/samples/s3/exp_single/s3_allow_all_except_delete/initial.json,/samples/mutations/s3/exp_single/s3_allow_all_except_delete/initial/0_0.json,UNSAT,1173.07,,,,,,UNSAT,1175.83,,,,,
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/7_.json,UNSAT,838.291,,,,,,SAT,2188.23,2590657844113512195813695145340216498290162333857794881825424456947121496821627290355587774824547380866035596858244381707684529856645896125927750262393414810720124449520561804818410607957172981756330805783784570974842622149425235614242426536314621943730044304234384553367841123274087116770128236123054251163775220411763299807402217297899030562029018877096644729410856838672990440381288491713185303917514703559511083082501016194903474538543412658438464610456784314869436397925306157616818407859980282017882067497044386211301831084585745442378293616348714560498365360927952197389785068929735461765068775706159306516830254050300400901196307815530240,454.229,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601,1,57811924399839787871347343458766373941742053008830276169978650432684193664095417464554637334216586512583767999858514780940113122394681259689972951155525368315707648
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/4_.json,UNSAT,825.741,,,,,,SAT,2014.8,2590657844113512195813695145340216498290162333857794881825424456947121496821627290355587774824547380866035596858244381707684529856645896125927750262393414810720124449520561804818410607957172981756330805783784570974842622149425235614242426536314621943730044304234384553367841123274087116770128236123054251163775220411763299807402217297899030562029018877096644729410856838672990440381288491713185303917514703559511083082501016194903474538543412658438464610456784314869436397925306157616818407859980282017882067497044386211301831084585745442378293616348714560498365360927952197389785068929735461765068775706159306516830254050300400901196307815530240,445.839,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601,1,57811924399839787871347343458766373941742053008830276169978650432684193664095417464554637334216586512583767999858514780940113122394681259689972951155525368315707648
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/3_.json,UNSAT,1976.43,,,,,,UNSAT,1986.93,,,,,
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/0_.json,UNSAT,2134.38,,,,,,UNSAT,2060.43,,,,,
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/5_.json,UNSAT,1960.72,,,,,,UNSAT,1986.68,,,,,
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/6_.json,UNSAT,823.401,,,,,,SAT,2019.19,2590657844113512195813695145340216498290162333857794881825424456947121496821627290355587774824547380866035596858244381707684529856645896125927750262393414810720124449520561804818410607957172981756330805783784570974842622149425235614242426536314621943730044304234384553367841123274087116770128236123054251163775220411763299807402217297899030562029018877096644729410856838672990440381288491713185303917514703559511083082501016194903474538543412658438464610456784314869436397925306157616818407859980282017882067497044386211301831084585745442378293616348714560498365360927952197389785068929735461765068775706159306516830254050300400901196307815530240,444.151,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601,1,57811924399839787871347343458766373941742053008830276169978650432684193664095417464554637334216586512583767999858514780940113122394681259689972951155525368315707648
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/2_.json,UNSAT,824.898,,,,,,SAT,2008.97,2590657844113512195813695145340216498290162333857794881825424456947121496821627290355587774824547380866035596858244381707684529856645896125927750262393414810720124449520561804818410607957172981756330805783784570974842622149425235614242426536314621943730044304234384553367841123274087116770128236123054251163775220411763299807402217297899030562029018877096644729410856838672990440381288491713185303917514703559511083082501016194903474538543412658438464610456784314869436397925306157616818407859980282017882067497044386211301831084585745442378293616348714560498365360927952197389785068929735461765068775706159306516830254050300400901196307815530240,445.761,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601,1,57811924399839787871347343458766373941742053008830276169978650432684193664095417464554637334216586512583767999858514780940113122394681259689972951155525368315707648
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/1_.json,UNSAT,2093.13,,,,,,UNSAT,2149.66,,,,,
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/7_.json,UNSAT,823.773,,,,,,SAT,2777.18,301237357908925181323136833839642705188657317149330439246136823496163564626114201819321172368785511487680598313868042862496623510021392493042297496952357498553004765945103716523508477857663127705402654846609465313055205558398936604212579872041,222.725,1,45,1
