Policy 1,Policy 2,P1 => P2,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource),P2 => P1,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource)
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/0_.json,UNSAT,231.343,,,,,,UNSAT,142.555,,,,,
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/5_.json,UNSAT,262.522,,,,,,SAT,1793.21,7.475733430966398,97.491,0.0,6.475733430966398,0.0
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/6_.json,UNSAT,497.276,,,,,,SAT,1907.97,801.0056465631412,134.561,0.0,6.507794640198696,0.0
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/2_.json,UNSAT,601.397,,,,,,SAT,242.053,801.0056465631412,29.2453,0.0,1.0,0.0
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/1_.json,UNSAT,232.73,,,,,,UNSAT,232.366,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/3_2.json,UNSAT,600.368,,,,,,SAT,2109.5,702.5134412033398,168.935,0.0,6.507794640198696,696.0056465631412
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/1_3.json,UNSAT,686.854,,,,,,SAT,1634.38,702.5134412033398,167.201,0.0,6.507794640198696,696.0056465631412
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/0_2.json,UNSAT,658.646,,,,,,SAT,1563.23,702.5134412033398,167.386,0.0,6.507794640198696,696.0056465631412
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_2.json,UNSAT,681.978,,,,,,SAT,1938.51,702.5134412033398,171.374,0.0,6.507794640198696,696.0056465631412
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_1.json,UNSAT,673.89,,,,,,SAT,1584.29,702.5134412033398,169.855,0.0,6.507794640198696,696.0056465631412
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_0.json,UNSAT,558.137,,,,,,SAT,1496.39,702.5134412033398,168.592,0.0,6.507794640198696,696.0056465631412
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/3_0.json,UNSAT,648.725,,,,,,SAT,1504.36,702.5134412033398,168.554,0.0,6.507794640198696,696.0056465631412
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_3.json,UNSAT,551.683,,,,,,SAT,1833.75,702.5134412033398,169.104,0.0,6.507794640198696,696.0056465631412
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/1_1.json,UNSAT,676.745,,,,,,UNSAT,555.69,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/3_3.json,UNSAT,668.442,,,,,,SAT,1936.97,702.5134412033398,173.173,0.0,6.507794640198696,696.0056465631412
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/0_1.json,UNSAT,545.077,,,,,,UNSAT,545.472,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/1_2.json,UNSAT,660.998,,,,,,SAT,1575.25,702.5134412033398,167.916,0.0,6.507794640198696,696.0056465631412
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/0_3.json,UNSAT,555.236,,,,,,SAT,1469.59,702.5134412033398,167.031,0.0,6.507794640198696,696.0056465631412
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/3_1.json,UNSAT,658.652,,,,,,SAT,1687.89,702.5134412033398,171.322,0.0,6.507794640198696,696.0056465631412
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/1_0.json,UNSAT,549.002,,,,,,UNSAT,548.394,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/0_0.json,UNSAT,552.581,,,,,,UNSAT,547.503,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/3_2.json,UNSAT,3456.73,,,,,,UNSAT,3303.67,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/1_3.json,UNSAT,4244.18,,,,,,UNSAT,2565.7,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/0_2.json,UNSAT,3327.49,,,,,,UNSAT,3476.76,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/2_2.json,UNSAT,3324.62,,,,,,UNSAT,3485.15,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/2_1.json,UNSAT,4284.32,,,,,,UNSAT,2593.12,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/2_0.json,UNSAT,3482.93,,,,,,UNSAT,3478.84,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/3_0.json,UNSAT,3478.86,,,,,,UNSAT,3319.76,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/2_3.json,UNSAT,4250.64,,,,,,UNSAT,2572.7,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/1_1.json,UNSAT,4267.5,,,,,,UNSAT,2726.32,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/3_3.json,UNSAT,4207.39,,,,,,UNSAT,2569.95,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/0_1.json,UNSAT,4221.59,,,,,,UNSAT,2600.01,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/1_2.json,UNSAT,3480.46,,,,,,UNSAT,3515.92,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/0_3.json,UNSAT,4274.81,,,,,,UNSAT,2730.83,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/3_1.json,UNSAT,4267.22,,,,,,UNSAT,2589.9,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/1_0.json,UNSAT,3374.18,,,,,,UNSAT,3447.05,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/0_0.json,UNSAT,3481.92,,,,,,UNSAT,3478.35,,,,,
/samples/s3/exp_single/s3_restrict_access_to_certain_roles/policy.json,/samples/mutations/s3/exp_single/s3_restrict_access_to_certain_roles/policy/3_.json,UNSAT,2192.78,,,,,,SAT,2665.6,702.5134412033399,299.375,0.0,6.507794640198696,696.0056465631412
/samples/s3/exp_single/s3_restrict_access_to_certain_roles/policy.json,/samples/mutations/s3/exp_single/s3_restrict_access_to_certain_roles/policy/0_.json,UNSAT,2196.14,,,,,,UNSAT,2168.42,,,,,
/samples/s3/exp_single/s3_restrict_access_to_certain_roles/policy.json,/samples/mutations/s3/exp_single/s3_restrict_access_to_certain_roles/policy/2_.json,UNSAT,2056.5,,,,,,SAT,2460.98,702.5134412033399,297.196,0.0,6.507794640198696,696.0056465631412
/samples/s3/exp_single/s3_restrict_access_to_certain_roles/policy.json,/samples/mutations/s3/exp_single/s3_restrict_access_to_certain_roles/policy/1_.json,UNSAT,2252.79,,,,,,UNSAT,2061.01,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/3_2.json,SAT,2718.41,2056.0169396894235,155.123,800.0056465631411,0.0,568.0056465631411,SAT,1341.5,2396.0112711553306,64.4251,800.0056465631411,0.0,696.0056465631412
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/2_7.json,UNSAT,2201.37,,,,,,SAT,1498.87,2396.0112711553306,1971.13,800.0056465631411,0.0,696.0056465631412
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/1_3.json,UNSAT,2481.95,,,,,,UNSAT,1945.61,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/0_2.json,SAT,2726.18,2056.0169396894235,163.364,800.0056465631411,0.0,568.0056465631411,UNSAT,253.886,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/2_2.json,SAT,2718.13,2056.0169396894235,164.645,800.0056465631411,0.0,568.0056465631411,SAT,1249.19,2396.0112711553306,64.9616,800.0056465631411,0.0,696.0056465631412
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/3_4.json,UNSAT,2254.44,,,,,,SAT,1466.34,2396.0112711553306,2139.48,800.0056465631411,0.0,696.0056465631412
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/1_7.json,UNSAT,2259.02,,,,,,SAT,1347.94,2168.0169396894235,359.429,800.0056465631411,0.0,568.0056465631411
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/2_6.json,SAT,2681.31,2056.0169396894235,161.706,800.0056465631411,0.0,568.0056465631411,UNSAT,266.672,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/3_7.json,UNSAT,2183.57,,,,,,SAT,1483.6,2396.0112711553306,2144.87,800.0056465631411,0.0,696.0056465631412
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/1_6.json,SAT,2811.37,2056.0169396894235,159.3,800.0056465631411,0.0,568.0056465631411,UNSAT,243.38,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/2_1.json,UNSAT,2469.85,,,,,,SAT,1624.54,2396.0112711553306,1963.63,800.0056465631411,0.0,696.0056465631412
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/2_5.json,UNSAT,2280.35,,,,,,SAT,1413.11,2396.0112711553306,2012.03,800.0056465631411,0.0,696.0056465631412
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/2_0.json,UNSAT,2468.73,,,,,,SAT,3565.74,2396.0112711553306,64.8728,800.0056465631411,0.0,696.0056465631412
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/2_4.json,UNSAT,2065.99,,,,,,SAT,1409.31,2396.0112711553306,2147.72,800.0056465631411,0.0,696.0056465631412
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/3_0.json,UNSAT,2659.28,,,,,,SAT,3430.14,2396.0112711553306,64.9702,800.0056465631411,0.0,696.0056465631412
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/0_5.json,UNSAT,2414.69,,,,,,SAT,1557.67,2168.0169396894235,357.894,800.0056465631411,0.0,568.0056465631411
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/2_3.json,UNSAT,2635.19,,,,,,SAT,1066.08,2184.0169396894235,2891.73,800.0056465631411,0.0,696.0056465631412
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/1_1.json,UNSAT,2476.2,,,,,,SAT,1655.95,2168.0169396894235,368.273,800.0056465631411,0.0,568.0056465631411
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/3_3.json,UNSAT,2622.35,,,,,,SAT,1187.56,2184.0169396894235,2794.97,800.0056465631411,0.0,696.0056465631412
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/0_1.json,UNSAT,2315.69,,,,,,SAT,1637.76,2168.0169396894235,340.926,800.0056465631411,0.0,568.0056465631411
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/3_5.json,UNSAT,2304.03,,,,,,SAT,1409.27,2396.0112711553306,2094,800.0056465631411,0.0,696.0056465631412
