Policy 1,Policy 2,P1 => P2,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource),P2 => P1,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource)
/samples/s3/exp_single/s3_allow_all_except_delete/initial.json,/samples/mutations/s3/exp_single/s3_allow_all_except_delete/initial/0_3.json,UNSAT,1762.29,,,,,,UNSAT,1318.42,,,,,
/samples/s3/exp_single/s3_allow_all_except_delete/initial.json,/samples/mutations/s3/exp_single/s3_allow_all_except_delete/initial/3_1.json,SAT,1053.22,2026819514568683537692922435130337751561023693477454626023231970267753980530815628196560531988415603455585584828955848835937077771444358179370820745587380690246750085117152015202257223884032,52.0453,1,29,69890328088575294403204221901046129364173230809567400897352826560957033811407435455053811447876400119158123614791580994342657854187736488943821405020254506560232761555763862593181283582208,SAT,2220.34,4442553804447357074981032305560375657649769845705810957386718235499918394527755712399888793513815523161268811764060425356275841324879900971094977432538648817208083609209511325840126082523755285200452029726,116.272,1,46,4442553804447357074981032305560375657649769845705810957386718235499487869463480128619384535491932272472099092733603939009611612324410364245628547674456916309444518302975941392465845271851026287197058879057
/samples/s3/exp_single/s3_allow_all_except_delete/initial.json,/samples/mutations/s3/exp_single/s3_allow_all_except_delete/initial/1_0.json,UNSAT,1214.37,,,,,,UNSAT,1314.04,,,,,
/samples/s3/exp_single/s3_allow_all_except_delete/initial.json,/samples/mutations/s3/exp_single/s3_allow_all_except_delete/initial/0_0.json,UNSAT,1332.17,,,,,,UNSAT,1323.49,,,,,
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/7_.json,UNSAT,985.231,,,,,,SAT,1270.36,2590657844113512195813695145340216498290162333857794881825424456947121496821627290355587774824547380866035596858244381707684529856645896125927750262393414810720124449520561804818410607957172981756330805783784570974842622149425235614242426536314621943730044304234384553367841123274087116770128236123054251163775220411763299807402217297899030562029018877096644729410856838672990440381288491713185303917514703559511083082501016194903474538543412658438464610456784314869436397925306157616818407859980282017882067497044386211301831084585745442378293616348714560498365360927952197389785068929735461765068775706159306516830254050300400901196307815530240,454.18,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601,1,57811924399839787871347343458766373941742053008830276169978650432684193664095417464554637334216586512583767999858514780940113122394681259689972951155525368315707648
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/4_.json,UNSAT,984.348,,,,,,SAT,1265.52,2590657844113512195813695145340216498290162333857794881825424456947121496821627290355587774824547380866035596858244381707684529856645896125927750262393414810720124449520561804818410607957172981756330805783784570974842622149425235614242426536314621943730044304234384553367841123274087116770128236123054251163775220411763299807402217297899030562029018877096644729410856838672990440381288491713185303917514703559511083082501016194903474538543412658438464610456784314869436397925306157616818407859980282017882067497044386211301831084585745442378293616348714560498365360927952197389785068929735461765068775706159306516830254050300400901196307815530240,453.876,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601,1,57811924399839787871347343458766373941742053008830276169978650432684193664095417464554637334216586512583767999858514780940113122394681259689972951155525368315707648
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/3_.json,UNSAT,2100.87,,,,,,UNSAT,1990.18,,,,,
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/0_.json,UNSAT,2111.91,,,,,,UNSAT,2093.01,,,,,
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/5_.json,UNSAT,1981.16,,,,,,UNSAT,2017.8,,,,,
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/6_.json,UNSAT,985.059,,,,,,SAT,1352.87,2590657844113512195813695145340216498290162333857794881825424456947121496821627290355587774824547380866035596858244381707684529856645896125927750262393414810720124449520561804818410607957172981756330805783784570974842622149425235614242426536314621943730044304234384553367841123274087116770128236123054251163775220411763299807402217297899030562029018877096644729410856838672990440381288491713185303917514703559511083082501016194903474538543412658438464610456784314869436397925306157616818407859980282017882067497044386211301831084585745442378293616348714560498365360927952197389785068929735461765068775706159306516830254050300400901196307815530240,453.181,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601,1,57811924399839787871347343458766373941742053008830276169978650432684193664095417464554637334216586512583767999858514780940113122394681259689972951155525368315707648
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/2_.json,UNSAT,987.33,,,,,,SAT,1309.73,2590657844113512195813695145340216498290162333857794881825424456947121496821627290355587774824547380866035596858244381707684529856645896125927750262393414810720124449520561804818410607957172981756330805783784570974842622149425235614242426536314621943730044304234384553367841123274087116770128236123054251163775220411763299807402217297899030562029018877096644729410856838672990440381288491713185303917514703559511083082501016194903474538543412658438464610456784314869436397925306157616818407859980282017882067497044386211301831084585745442378293616348714560498365360927952197389785068929735461765068775706159306516830254050300400901196307815530240,451.021,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601,1,57811924399839787871347343458766373941742053008830276169978650432684193664095417464554637334216586512583767999858514780940113122394681259689972951155525368315707648
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/1_.json,UNSAT,2096.05,,,,,,UNSAT,2037.44,,,,,
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/7_.json,UNSAT,705.838,,,,,,SAT,1492.21,13388327018174452503250525948428564675051436317748019522050525488718380650049520080858718771946022732785804369505246349444294378223172999690768777781171372082647672348728534411916925584275335832510332836541975930797082972242315964758702031358,79.5401,1,45,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/4_.json,UNSAT,802.342,,,,,,SAT,726.269,13388327018174452503250525948428564675051436317748019522050525488718380650049520080858718771946022732785804369505246349444294378223172999690768777642326999935689100708671276289933710127007250120240117993182642902802453580373286071298336883198,26.4218,1,2,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/3_.json,UNSAT,1141.44,,,,,,SAT,1417.51,86,47.7261,1,43,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/0_.json,UNSAT,749.491,,,,,,UNSAT,746.43,,,,,
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/5_.json,UNSAT,786.136,,,,,,SAT,1408.03,86,48.1174,1,43,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/6_.json,UNSAT,801.705,,,,,,SAT,1391.26,13388327018174452503250525948428564675051436317748019522050525488718380650049520080858718771946022732785804369505246349444294378223172999690768777781171372082647672348728534411916925584275335832510332836541975930797082972242315964758702031358,80.0652,1,45,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/2_.json,UNSAT,692.195,,,,,,SAT,722.189,13388327018174452503250525948428564675051436317748019522050525488718380650049520080858718771946022732785804369505246349444294378223172999690768777642326999935689100708671276289933710127007250120240117993182642902802453580373286071298336883198,26.4991,1,2,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/1_.json,UNSAT,846.845,,,,,,UNSAT,750.156,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/3_2.json,UNSAT,769.418,,,,,,SAT,6185.57,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,945.97,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/1_3.json,UNSAT,724.244,,,,,,SAT,6107.27,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,944.246,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/0_2.json,UNSAT,728.6,,,,,,SAT,6207.37,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,953.348,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_2.json,UNSAT,834.52,,,,,,SAT,6247.08,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,954.128,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_1.json,UNSAT,832.653,,,,,,SAT,6208.25,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,946.058,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_0.json,UNSAT,721.286,,,,,,SAT,6193.84,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,957.558,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/3_0.json,UNSAT,814.054,,,,,,SAT,6305.42,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,952.311,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_3.json,UNSAT,829.583,,,,,,SAT,6269.89,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,949.145,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/1_1.json,UNSAT,809.779,,,,,,UNSAT,714.928,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/3_3.json,UNSAT,811.486,,,,,,SAT,6142.84,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,946.912,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/0_1.json,UNSAT,718.167,,,,,,UNSAT,711.955,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/1_2.json,UNSAT,725.318,,,,,,SAT,6111.39,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,942.236,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/0_3.json,UNSAT,835.643,,,,,,SAT,6149.94,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,955.139,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/3_1.json,UNSAT,717.282,,,,,,SAT,6216.41,133276613232890694004717569738068189803259530983030308429543699066455562785059435522162831310084161939607447625044613457866611850472632778727995686212679603925914469675213717991949700499438037141707524628073,943.532,1,91,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/1_0.json,UNSAT,718.566,,,,,,UNSAT,713.334,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/0_0.json,UNSAT,807.089,,,,,,UNSAT,825.176,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/3_2.json,UNSAT,1582.68,,,,,,UNSAT,1593.46,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/1_3.json,UNSAT,1902.86,,,,,,UNSAT,1486.78,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/0_2.json,UNSAT,1652.17,,,,,,UNSAT,1569.38,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/2_2.json,UNSAT,1683.58,,,,,,UNSAT,1640.55,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/2_1.json,UNSAT,1911.38,,,,,,UNSAT,1486.29,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/2_0.json,UNSAT,1571.31,,,,,,UNSAT,1575.27,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/3_0.json,UNSAT,1705.13,,,,,,UNSAT,1655.29,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/2_3.json,UNSAT,1995.14,,,,,,UNSAT,1593.66,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/1_1.json,UNSAT,1982.25,,,,,,UNSAT,1559.49,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/3_3.json,UNSAT,1899.91,,,,,,UNSAT,1503.88,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/0_1.json,UNSAT,1908.8,,,,,,UNSAT,1611.93,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/1_2.json,UNSAT,1676.81,,,,,,UNSAT,1684.87,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/0_3.json,UNSAT,2002.88,,,,,,UNSAT,1501.17,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/3_1.json,UNSAT,1929.95,,,,,,UNSAT,1512.84,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/1_0.json,UNSAT,1594.15,,,,,,UNSAT,1576.25,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy1.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy1/0_0.json,UNSAT,1558.3,,,,,,UNSAT,1569.55,,,,,
/samples/s3/exp_single/s3_restrict_access_to_certain_roles/policy.json,/samples/mutations/s3/exp_single/s3_restrict_access_to_certain_roles/policy/3_.json,UNSAT,1697.25,,,,,,SAT,6817.32,133276614133420177588421091565809085217195552368284692796385853874371000272763279415626660733040861392674169420275630258242676931641225731477270117235180062857813883939054830493656562642027418264117811102525,1062.83,1,91,4442553804447339252947369718860302840573185078942823093212861795812259044492707084575762626595891233750179884251573553688089840471256806867875729801652235634986238138076768533111648552066065025969745415760
/samples/s3/exp_single/s3_restrict_access_to_certain_roles/policy.json,/samples/mutations/s3/exp_single/s3_restrict_access_to_certain_roles/policy/0_.json,UNSAT,1575.6,,,,,,UNSAT,1582.23,,,,,
/samples/s3/exp_single/s3_restrict_access_to_certain_roles/policy.json,/samples/mutations/s3/exp_single/s3_restrict_access_to_certain_roles/policy/2_.json,UNSAT,1744.36,,,,,,SAT,6867.08,133276614133420177588421091565809085217195552368284692796385853874371000272763279415626660733040861392674169420275630258242676931641225731477270117235180062857813883939054830493656562642027418264117811102525,1062.87,1,91,4442553804447339252947369718860302840573185078942823093212861795812259044492707084575762626595891233750179884251573553688089840471256806867875729801652235634986238138076768533111648552066065025969745415760
/samples/s3/exp_single/s3_restrict_access_to_certain_roles/policy.json,/samples/mutations/s3/exp_single/s3_restrict_access_to_certain_roles/policy/1_.json,UNSAT,1671.01,,,,,,UNSAT,1571.71,,,,,
/samples/s3/exp_single/s3_remove_permissions_individual_files/policy2.json,/samples/mutations/s3/exp_single/s3_remove_permissions_individual_files/policy2/3_2.json,SAT,3829.2,8370866962535629295000422630723339735576724282666201900795925960326060538110737490152548201896160655022947564139123444465517122124389325279014564276898612424992405103940066148704489850910049183068731126833362467014484734997551020651110131265703181635856873290859047308594482525564756111510277810156067672361373743298747013951355272430682157078988729691954253059088232098311403135983897493916219617264517921994164090377441695440218822782970372349058157966306882444713147959417671341685690451854696082218640052189308794039886693398310231933776325177193113777880085086390159343000888233959108985373373174094332873589457920,173.133,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601,1,969923143031782486511774592233910549157377839612595450643384533697636176888360263413005494357815862704304593827514271919024960918850004744970769235693698697712183420190976,SAT,2415.44,251372923485563399198156321985048016631600250388148809586695746711784341967904753714878503170907341858060944751095841241386226547457585995092027625257269268502538050471924216450133450585850681759454256889009830076554777059152108168835459851905358989508753314378600319509438430359002206995088675635833514957243374719423497957630474737932673508235586323505910870543429043962553726806781608507825952537259189384295995093738521219936758147018977651144878195706789738129777170720966162205668233781778243864267731650362903289930208128589528725593557596780924570820305238910257508156857497432767927705942163132701381280965965535575569084861109065546337466403358693431355507711983641556960942140013738648924308691924151173120,104.768,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601,1,4442553804447357144871360394135669090930848714969453809785356811156124346906329285090715574503892404545148792734512401988908754799893885920959359468880619974423221820108918015242230728579826669193225694977
