Policy 1,Policy 2,P1 => P2,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource),P2 => P1,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource)
/samples/iam/exp_single/iam_specify_all_users_in_account_bucket_policy/policy1.json,/samples/mutations/iam/exp_single/iam_specify_all_users_in_account_bucket_policy/policy1/0_.json,UNSAT,20.4094,,,,,,UNSAT,42.3335,,,,,
/samples/iam/exp_single/iam_specify_all_users_in_account_bucket_policy/policy1.json,/samples/mutations/iam/exp_single/iam_specify_all_users_in_account_bucket_policy/policy1/2_.json,UNSAT,36.8416,,,,,,SAT,41.7491,399003238027526512838915763748543401809079537324548349441603585741471667589232924010119401572526178741032015368498752994665335959886699905716442395518034694662365338464715370235851708859421316392425238882978049004151033770241918304512,18.4504,1,399003238027526512838915763748543401809079537324548349441603585741471667589232924010119401572526178741032015368498752994665335959886699905716442395518034694662365338464715370235851708859421316392425238882978049004151033770241918304512,1
/samples/iam/exp_single/iam_specify_all_users_in_account_bucket_policy/policy1.json,/samples/mutations/iam/exp_single/iam_specify_all_users_in_account_bucket_policy/policy1/1_.json,UNSAT,29.0824,,,,,,UNSAT,53.7491,,,,,
/samples/iam/exp_single/iam_policy_allow_adding_deleting_users/fixed.json,/samples/mutations/iam/exp_single/iam_policy_allow_adding_deleting_users/fixed/3_.json,UNSAT,124.207,,,,,,SAT,115.039,148450312664505487967489418468282198479795325139220582177136837998894776072676320479096376387753991848105159395840533575324230118890585364114782301882233084084770594671726971068423759571999711419641015974964817715676205308112058670370247247845241321507791498046477398608549723273173519315335769362700413884209296073377973467959958175005747663900493082009303787465321041187613690271160237900670652905863078062772929910938841434934844382175745,31.2798,1,1558606398545025440777014702142747663316716942674016990006264006802623701520441109414528912392680385707156310033198253885411468593307421506704853107492323026024864603377794414983795737732114517157911089386633003922464975665007493377,95245542943417484895187259124150977666737789280482558429911012830833652490195496741409706364102090357743920802530317928516309989139522095101711001017862465741998829839753235703471109090636627946443817483556097
/samples/iam/exp_single/iam_policy_allow_adding_deleting_users/fixed.json,/samples/mutations/iam/exp_single/iam_policy_allow_adding_deleting_users/fixed/0_.json,UNSAT,217.226,,,,,,UNSAT,208.865,,,,,
/samples/iam/exp_single/iam_policy_allow_adding_deleting_users/fixed.json,/samples/mutations/iam/exp_single/iam_policy_allow_adding_deleting_users/fixed/2_.json,UNSAT,140.028,,,,,,SAT,118.848,148450312664505487967489418468282198479795325139220582177136837998894776072676320479096376387753991848105159395840533575324230118890585364114782301882233084084770594671726971068423759571999711419641015974964817715676205308112058670370247247845241321507791498046477398608549723273173519315335769362700413884209296073377973467959958175005747663900493082009303787465321041187613690271160237900670652905863078062772929910938841434934844382175745,31.2274,1,1558606398545025440777014702142747663316716942674016990006264006802623701520441109414528912392680385707156310033198253885411468593307421506704853107492323026024864603377794414983795737732114517157911089386633003922464975665007493377,95245542943417484895187259124150977666737789280482558429911012830833652490195496741409706364102090357743920802530317928516309989139522095101711001017862465741998829839753235703471109090636627946443817483556097
/samples/iam/exp_single/iam_policy_allow_adding_deleting_users/fixed.json,/samples/mutations/iam/exp_single/iam_policy_allow_adding_deleting_users/fixed/1_.json,UNSAT,152.09,,,,,,UNSAT,152.505,,,,,
/samples/iam/exp_single/iam_policy_allow_adding_deleting_users/initial.json,/samples/mutations/iam/exp_single/iam_policy_allow_adding_deleting_users/initial/7_.json,UNSAT,55.3757,,,,,,SAT,123.071,88190591315597158699383522387321438049769751934493675632037258409082064713252254829538317867065339928798073389218017411870735726244546646868173409815947632181108548948409651340185568520630250917152280971694954088907288035667942387773382904752405288822013254651942462696685811667898782339802146969979548532906991944009003388649126423822130521219761060228291770608705892271693155786043140851640929513758522668281186314654513128795607235242672447746084619986334198431792039161972060193062805633142891619015435939907604967317169567586178401541699751868875867225081598880871622042455321245030005704180848744977058019098723222441185277433953610063398172812879936635239473270479405944091883439653747602615054443438354465178094141883248676172802295300,5837.68,1,1558606398545025440777014702142747663316716942674016990006264006802623701520441109414528912392680385707156310033198253885411468593307421506704853107492323026024864603377794414983795737732114517157911089386633003922464975665007493377,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601
/samples/iam/exp_single/iam_policy_allow_adding_deleting_users/initial.json,/samples/mutations/iam/exp_single/iam_policy_allow_adding_deleting_users/initial/4_.json,UNSAT,69.5323,,,,,,SAT,83.4184,74134945849166707837912083230397973484416555107902774359390235726728408814819014245877278711490843511370973203564413834305649118917184415992913894283453276476900064263948488266690721350793740858957187024602470436219847118458287818196253898973654311944189560118692084362032838065909846865458522996178785975005523848988612409615001075097021051135221472132156694880116182850799684036421441185491100510004098054483520370922841210816970365851280066944608508577284,580.586,1,2,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601
/samples/iam/exp_single/iam_policy_allow_adding_deleting_users/initial.json,/samples/mutations/iam/exp_single/iam_policy_allow_adding_deleting_users/initial/3_.json,UNSAT,414.025,,,,,,SAT,145.534,69843997310135744858880975470091898046915985322481588484204233926435647542085714387643200699235882070819650560657855553103774920073831237391111130929572658952082921222907415445345247071889368824110875482407760364291681417959299756168495020645334026043797053209563467598129237934210851832055954336865071185610872875477849623342960506064085005646108445610823388394719324926753934455389831404754239822924632534416554979887865074837619810631037099000231554248701863914846511244480011174464416650020547907258465940415532364526472640205715506003201454803949732489439764177643554047568300516173892289922131691171884904963004847506804642041095690091538457228777257049730893056086846570211903322865120577903576052043546625,80123.4,1,1558606398545025440777014702142747663316716942674016990006264006802623701520441109414528912392680385707156310033198253885411468593307421506704853107492323026024864603377794414983795737732114517157911089386633003922464975665007493375,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601
/samples/iam/exp_single/iam_policy_allow_adding_deleting_users/initial.json,/samples/mutations/iam/exp_single/iam_policy_allow_adding_deleting_users/initial/0_.json,UNSAT,467.984,,,,,,UNSAT,389.991,,,,,
/samples/iam/exp_single/iam_policy_allow_adding_deleting_users/initial.json,/samples/mutations/iam/exp_single/iam_policy_allow_adding_deleting_users/initial/5_.json,UNSAT,445.711,,,,,,SAT,142.88,69843997310135744858880975470091898046915985322481588484204233926435647542085714387643200699235882070819650560657855553103774920073831237391111130929572658952082921222907415445345247071889368824110875482407760364291681417959299756168495020645334026043797053209563467598129237934210851832055954336865071185610872875477849623342960506064085005646108445610823388394719324926753934455389831404754239822924632534416554979887865074837619810631037099000231554248701863914846511244480011174464416650020547907258465940415532364526472640205715506003201454803949732489439764177643554047568300516173892289922131691171884904963004847506804642041095690091538457228777257049730893056086846570211903322865120577903576052043546625,81803.6,1,1558606398545025440777014702142747663316716942674016990006264006802623701520441109414528912392680385707156310033198253885411468593307421506704853107492323026024864603377794414983795737732114517157911089386633003922464975665007493375,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601
/samples/iam/exp_single/iam_policy_allow_adding_deleting_users/initial.json,/samples/mutations/iam/exp_single/iam_policy_allow_adding_deleting_users/initial/6_.json,UNSAT,86.763,,,,,,SAT,70.3031,88190591315597158699383522387321438049769751934493675632037258409082064713252254829538317867065339928798073389218017411870735726244546646868173409815947632181108548948409651340185568520630250917152280971694954088907288035667942387773382904752405288822013254651942462696685811667898782339802146969979548532906991944009003388649126423822130521219761060228291770608705892271693155786043140851640929513758522668281186314654513128795607235242672447746084619986334198431792039161972060193062805633142891619015435939907604967317169567586178401541699751868875867225081598880871622042455321245030005704180848744977058019098723222441185277433953610063398172812879936635239473270479405944091883439653747602615054443438354465178094141883248676172802295300,5646.63,1,1558606398545025440777014702142747663316716942674016990006264006802623701520441109414528912392680385707156310033198253885411468593307421506704853107492323026024864603377794414983795737732114517157911089386633003922464975665007493377,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601
/samples/iam/exp_single/iam_policy_allow_adding_deleting_users/initial.json,/samples/mutations/iam/exp_single/iam_policy_allow_adding_deleting_users/initial/2_.json,UNSAT,45.2467,,,,,,SAT,81.049,74134945849166707837912083230397973484416555107902774359390235726728408814819014245877278711490843511370973203564413834305649118917184415992913894283453276476900064263948488266690721350793740858957187024602470436219847118458287818196253898973654311944189560118692084362032838065909846865458522996178785975005523848988612409615001075097021051135221472132156694880116182850799684036421441185491100510004098054483520370922841210816970365851280066944608508577284,593.71,1,2,6694163509087226251625262974214282337525718158874009761025262744359190325024760040429359385973011366392902184752623174722147189111586499845384388821163499967844550354335638144966855063503625060120058996591321451401226790186643035649168441601
/samples/iam/exp_single/iam_policy_allow_adding_deleting_users/initial.json,/samples/mutations/iam/exp_single/iam_policy_allow_adding_deleting_users/initial/1_.json,UNSAT,388.323,,,,,,UNSAT,382.763,,,,,
/samples/iam/exp_single/iam_simplest_policy/policy.json,/samples/mutations/iam/exp_single/iam_simplest_policy/policy/0_.json,UNSAT,9.78481,,,,,,UNSAT,9.73604,,,,,
/samples/iam/exp_single/iam_simplest_policy/policy.json,/samples/mutations/iam/exp_single/iam_simplest_policy/policy/1_.json,UNSAT,9.71833,,,,,,UNSAT,9.73063,,,,,
