Policy 1,Policy 2,P1 => P2,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource),P2 => P1,Solve Time (ms),lg(tuple),Count Time (ms),lg(principal),lg(action),lg(resource)
/samples/s3/exp_single/s3_public_access/policy.json,/samples/mutations/s3/exp_single/s3_public_access/policy/1_.json,UNSAT,1313.12,,,,,,UNSAT,1316.27,,,,,
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/7_.json,UNSAT,257.357,,,,,,SAT,1262.89,13388327018174452503250525948428564675051436317748019522050525488718380650049520080858718771946022732785804369505246349444294378223172999690768777648584774454988641965687941444727319837757361025581874155136866363219112933246256432693733622270,30.5743,1,50,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/4_.json,UNSAT,200.875,,,,,,SAT,234.174,13388327018174452503250525948428564675051436317748019522050525488718380650049520080858718771946022732785804369505246349444294378223172999690768777642326999935689100708671276289933710127007250120240117993182642902802453580373286071298336883198,20.975,1,2,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/3_.json,UNSAT,303.525,,,,,,SAT,1257.86,96,6.07064,1,48,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/0_.json,UNSAT,300.187,,,,,,UNSAT,267.186,,,,,
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/5_.json,UNSAT,210.977,,,,,,SAT,1285.17,96,6.01118,1,48,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/6_.json,UNSAT,279.863,,,,,,SAT,1255.68,13388327018174452503250525948428564675051436317748019522050525488718380650049520080858718771946022732785804369505246349444294378223172999690768777648584774454988641965687941444727319837757361025581874155136866363219112933246256432693733622270,30.8328,1,50,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/2_.json,UNSAT,194.383,,,,,,SAT,191.072,13388327018174452503250525948428564675051436317748019522050525488718380650049520080858718771946022732785804369505246349444294378223172999690768777642326999935689100708671276289933710127007250120240117993182642902802453580373286071298336883198,20.7985,1,2,1
/samples/s3/exp_single/s3_object_query_permissions/fix.json,/samples/mutations/s3/exp_single/s3_object_query_permissions/fix/1_.json,UNSAT,263.932,,,,,,UNSAT,304.217,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/3_2.json,UNSAT,385.755,,,,,,SAT,1207.56,133276613232890694004717569738068189803259530983030308429543699066456639097720124481614091955138870066330371922620754673733272422973806620541661760607883935195323382940797642825385402526119859636716007504659,23.5485,1,196,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/1_3.json,UNSAT,334.482,,,,,,SAT,1241.24,133276613232890694004717569738068189803259530983030308429543699066456639097720124481614091955138870066330371922620754673733272422973806620541661760607883935195323382940797642825385402526119859636716007504659,23.2759,1,196,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/0_2.json,UNSAT,325.214,,,,,,SAT,1225.23,133276613232890694004717569738068189803259530983030308429543699066456639097720124481614091955138870066330371922620754673733272422973806620541661760607883935195323382940797642825385402526119859636716007504659,23.4985,1,196,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_2.json,UNSAT,387.922,,,,,,SAT,1231.73,133276613232890694004717569738068189803259530983030308429543699066456639097720124481614091955138870066330371922620754673733272422973806620541661760607883935195323382940797642825385402526119859636716007504659,23.756,1,196,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_1.json,UNSAT,287.264,,,,,,SAT,1186.15,133276613232890694004717569738068189803259530983030308429543699066456639097720124481614091955138870066330371922620754673733272422973806620541661760607883935195323382940797642825385402526119859636716007504659,23.4669,1,196,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_0.json,UNSAT,315.175,,,,,,SAT,1207.14,133276613232890694004717569738068189803259530983030308429543699066456639097720124481614091955138870066330371922620754673733272422973806620541661760607883935195323382940797642825385402526119859636716007504659,23.5299,1,196,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/3_0.json,UNSAT,389.909,,,,,,SAT,1271.45,133276613232890694004717569738068189803259530983030308429543699066456639097720124481614091955138870066330371922620754673733272422973806620541661760607883935195323382940797642825385402526119859636716007504659,23.3869,1,196,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/2_3.json,UNSAT,382.897,,,,,,SAT,1240.31,133276613232890694004717569738068189803259530983030308429543699066456639097720124481614091955138870066330371922620754673733272422973806620541661760607883935195323382940797642825385402526119859636716007504659,23.448,1,196,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/1_1.json,UNSAT,390.418,,,,,,UNSAT,279.821,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/3_3.json,UNSAT,362.239,,,,,,SAT,1244.05,133276613232890694004717569738068189803259530983030308429543699066456639097720124481614091955138870066330371922620754673733272422973806620541661760607883935195323382940797642825385402526119859636716007504659,23.656,1,196,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/0_1.json,UNSAT,295.095,,,,,,UNSAT,388.522,,,,,
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/1_2.json,UNSAT,388.025,,,,,,SAT,1243.31,133276613232890694004717569738068189803259530983030308429543699066456639097720124481614091955138870066330371922620754673733272422973806620541661760607883935195323382940797642825385402526119859636716007504659,23.5359,1,196,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
/samples/s3/exp_single/s3_policy_for_lambda_function/policy2.json,/samples/mutations/s3/exp_single/s3_policy_for_lambda_function/policy2/0_3.json,UNSAT,365.383,,,,,,SAT,1191.77,133276613232890694004717569738068189803259530983030308429543699066456639097720124481614091955138870066330371922620754673733272422973806620541661760607883935195323382940797642825385402526119859636716007504659,23.5152,1,196,4442553804447357144871360394135670060853991746751940321559949045066888766816306689576418346899367727525910540610004058167735227115991358588286401862193405253265923323230447952698606827614888880378342461265
